Name,Location,Latitude,Longitude
KTPH,TONOPAH AIRPORT,38.033,-117.083
KTQE,TEKAMAH MUNICIPAL AIRPORT,41.766,-96.183
KTRI,TRI-CITY REGIONAL AIRPORT,36.466,-82.4
KTRL,TERRELL MUNICIPAL AIRPORT,32.716,-96.266
KTTA,"Sanford, Sanford-Lee County Regional Airport",35.582,-79.101
KTTD,PORTLAND-TROUTDALE AIRPORT,45.55,-122.416
KTTN,TRENTON MERCER COUNTY AIRPORT,40.283,-74.816
KTUL,TULSA INTERNATIONAL AIRPORT,36.2,-95.883
KTVI,Thomasville,30.901,-83.881
KTWF,JOSLIN FLD-MAGIC VALLEY REGL,42.483,-114.483
KTWX,Topeka NEXRAD,39.0,-96.233
KTXK,TEXARKANA RGNL WEBB FIELD,33.45,-93.983
KU15,"Challis, Challis Airport",44.522,-114.215
KU16,Eagle Range,41.05,-113.066
KU17,Bullfrog Marina,37.5,-110.7
KU24,Delta,39.333,-112.583
KU28,Green River Range,39.0,-110.166
KU31,Austin,39.5,-117.083
KU42,"Salt Lake City, Salt Lake City Municipal 2 Airport",40.619,-111.992
KU59,"Driggs, Driggs-Reed Memorial Airport",43.741,-111.097
KU67,Roosevelt,40.3,-109.983
KU71,Vernal,40.466,-109.533
KU73,"Jerome, Jerome County Airport",42.727,-114.453
KU78,Soda Springs / Tigert,42.65,-111.583
KUAO,AURORA STATE AIRPORT,45.25,-122.766
KUDG,"Darlington, Darlington County Jetport Airport",34.449,-79.890
KUES,"Waukesha, Waukesha County Airport",43.041,-88.236
KUEX,Grand Island Nexrad,40.316,-98.433
KUGN,CHICAGO/WAUKEGAN REGIONAL,42.416,-87.866
KUKI,UKIAH MUNICIPAL AIRPORT,39.133,-123.2
KUKT,"Quakertown, Quakertown Airport",40.435,-75.381
KULM,"New Ulm, New Ulm Municipal Airport",44.316,-94.5
KUNO,WEST PLAINS MUNICIPAL AIRPORT,36.883,-91.9
KUNV,"State College, University Park Airport",40.85,-77.85
KUOX,"Oxford, University-Oxford Airport",34.384,-89.535
KUTA,"Tunica, Tunica Municipal Airport",34.680,-90.346
KUTS,HUNTSVILLE MUNICIPAL AIRPORT,30.75,-95.583
KUZA,ROCK HILL-YORK COUNTY AIRPORT,34.983,-81.05
KVAF,Boomvang,27.353,-94.625
KVBS,Sabine 13B,29.478,-93.638
KVCB,VACAVILLE NUT TREE AIRPORT,38.383,-121.95
KVDF,"Tampa, Vandenberg Airport",28.013,-82.345
KVDI,"Vidalia, Vidalia Municipal Airport",32.192,-82.371
KVDW,Vedauwoo,41.15,-105.4
KVEL,VERNAL AIRPORT,40.433,-109.5
KVJI,Abingdon,36.683,-82.033
KVKS,Vicksburg Municipal,32.233,-90.933
KVLD,VALDOSTA REGIONAL AIRPORT,30.783,-83.266
KVLL,"Troy, Oakland/Troy Airport",42.542,-83.177
KVNP,Vermillion 26,29.466,-92.368
KVPC,CARTERSVILLE AIRPORT,34.133,-84.85
KVPZ,VALPARAISO PORTER CO MUNI,41.45,-87.0
KVQQ,"Jacksonville, Cecil Field Airport",30.218,-81.876
KVRB,VERO BEACH MUNICIPAL AIRPORT,27.65,-80.416
KVSF,HARTNESS STATE AIRPORT,43.35,-72.516
KVTN,"MILLER FIELD - VALENTINE, NE",42.866,-100.55
KVTX,Los Angeles Nexrad,34.416,-119.183
KVUJ,"Albemarle, Stanly County Airport",35.416,-80.150
KVUO,PEARSON AIRFIELD,45.616,-122.65
KVVG,The Villages,28.966,-81.966
KVVV,"Ortonville, Ortonville Muncipal-Martinson Field Airport",45.305,-96.424
KVWU,"Waskish, Waskish Municipal Airport",48.154,-94.516
KVYS,"Peru, Illinois Valley Regional-Walter A Duncan Field Airport",41.351,-89.153
KW08,Weirwood / Kellam Field,37.466,-75.883
KW11,"Menomonie, Menomonie Municipal Airport-Score Field",44.892,-91.867
KW22,"Buckhannon, Upshur County Regional Airport",39.0,-80.266
KW30,Ocean City,38.333,-75.083
KW39,Norfolk / Chesapeak,36.9,-75.716
KW44,"Asheboro, Asheboro Municipal Airport",35.653,-79.895
KW45,Luray Caverns Airport,38.666,-78.500
KW60,West Cameron 560,28.15,-93.35
KW63,Clarksville / Marks,36.6,-78.566
KW71,Smith Point / Sunnybank,37.883,-76.183
KW76,West Cameron B522,28.383,-93.5
KW77,"Sanford, Sanford-Lee County Brick Field Airport",35.433,-79.183
KW99,"Petersburg, Grant County Airport",38.983,-79.133
KWAL,WALLOPS FLIGHT FAC AIRPORT,37.933,-75.466
KWDG,"Enid, Enid Woodring Regional Airport",36.379,-97.791
KWDR,"Winder, Winder-Barrow Airport",33.982,-83.668
KWEY,West Yellowstone,44.65,-111.1
KWHP,"Los Angeles, Whiteman Airport",34.25,-118.4
KWJF,LANCASTER FOX AIRFIELD,34.733,-118.216
KWRI,Mcguire Air Force Base,40.016,-74.6
KWRL,WORLAND MUNICIPAL AIRPORT,43.966,-107.95
KWVI,WATSONVILLE MUNICIPAL AIRPORT,36.933,-121.783
KWWD,"Wildwood, Cape May County Airport",39.016,-74.916
KWWR,"Woodward, West Woodward Airport",36.436,-99.521
KWYS,West Yellowstone,44.683,-111.116
KX21,"Titusville, Arthur Dunn Air Park",28.622,-80.835
KX53,Clewiston,26.75,-80.95
KX68,"Titusville, NASA Shuttle Landing Facility",28.616,-80.7
KX80,Jupiter Inlet Coast Guard Station,27.033,-80.116
KX81,Lake Worth Inlet,26.766,-80.05
KX82,Fort Pierce Coast Guard Station,27.466,-80.3
KX84,Islamorada Coast Guard Station,24.95,-80.583
KX86,Fowey Rocks Coast Guard Station,25.583,-80.1
KX87,Miami Beach Coast Guard Station,25.766,-80.133
KX88,Marathon Coast Guard Station,24.716,-81.116
KX89,Ft. Myers Beach Coast Guard Station,26.45,-81.95
KX90,Venice Long Range Navigation,27.083,-82.45
KX91,Egmont Key Coast Guard Station,27.6,-82.766
KXBP,"Bridgeport, Bridgeport Municipal Airport",33.175,-97.828
KXCN,Green Canyon 184,27.766,-91.516
KXMR,"Cocoa Beach, Cape Canaveral Air Force Station Skid Strip",28.466,-80.566
KXNA,NORTHWEST ARKANSAS REGIONAL,36.283,-94.3
KXVW,Vandenberg Range,34.716,-120.566
KY12,Airlake,44.633,-93.233
KY15,"Cheboygan, Cheboygan County Airport",45.653,-84.519
KY19,Mandan Municipal Airport,46.768,-100.893
KY39,"Olivia, Olivia Regional Airport",44.778,-95.032
KY50,"Wautoma, Wautoma Municipal Airport",44.041,-89.304
KY51,Viroqua Municipal Airport,43.581,-90.899
KYAK,"Yakutat, Yakutat Airport",59.510,-139.662
KYIP,WILLOW RUN AIRPORT,42.233,-83.533
KYNG,YOUNGSTOWN-WARREN REG AIRPRT,41.25,-80.666
KZAB,Albuquerque Radar Site,35.166,-106.566
KZLC,Salt Lake City,40.783,-111.95
KZSE,Auburn,47.283,-122.183
KZZV,ZANESVILLE MUNICIPAL AIRPORT,39.95,-81.9
LBBG,Burgas,42.483,27.483
LBGO,Gorna Orechovista,43.15,25.6
LBPD,Plovdiv,42.133,24.75
LBRS,Rousse,43.85,25.95
LBSF,Sofia Observ.,42.65,23.383
LBWN,Varna,43.2,27.916
LCEN,Ercan,35.15,33.5
LCLK,Larnaca Airport,34.883,33.633
LCNC,Athalassa,35.15,33.4
LCPH,Paphos Airport,34.716,32.483
LCRA,Akrotiri,34.583,32.983
LDDD,Zagreb / Maksimir,45.816,16.033
LDDU,Dubrovnik / Cilipi,42.566,18.266
LDLO,Losinj Island,44.565,14.393
LDOC,Cepin,45.516,18.55
LDOR,Slavonski Brod,45.166,18.0
LDOS,Osijek / Cepin,45.45,18.8
LDPL,Pula Aerodrome,45.9,13.916
LDRI,Rijeka / Omisalj,45.216,14.583
LDSB,Brac,43.285,16.679
LDSH,Hvar,43.166,16.45
LDSP,Split / Resnik,43.533,16.3
LDVA,Varazdin,46.3,16.383
LDZA,Zagreb / Pleso,45.733,16.066
LDZD,Zadar / Zemunik,44.1,15.35
LEAB,Albacete / Los Llanos,38.95,-1.85
LEAL,Alicante / El Altet,38.283,-0.55
LEAM,Almeria / Aeropuerto,36.85,-2.383
LEAS,Asturias / Aviles,43.55,-6.033
LEBA,Cordoba / Aeropuerto,37.85,-4.85
LEBB,Bilbao / Sondica,43.3,-2.933
LEBG,Burgos / Villafria,42.366,-3.633
LEBL,Barcelona / Aeropuerto,41.283,2.066
LEBZ,Badajoz / Talavera La Real,38.883,-6.816
LECH,Calamocha,40.933,-1.3
LECO,La Coruna / Alvedro,43.3,-8.383
LECV,Madri-Colmenar,40.65,-3.733
LEGA,Granada / Armilla,37.133,-3.635
LEGE,Gerona / Costa Brava,41.9,2.766
LEGR,Granada / Aeropuerto,37.183,-3.783
LEGT,Madrid / Getafe,40.3,-3.716
LEHI,Hinojosa Del Duque,38.516,-5.116
LEIB,Ibiza / Es Codola,38.866,1.383
LEJR,Jerez De La Fronteraaeropuerto,36.75,-6.066
LELC,Murcia / San Javier,37.783,-0.8
LELL,Sabadell,41.516,2.1
LELN,Leon / Virgen Del Camino,42.583,-5.65
LELO,Logrono / Agoncillo,42.45,-2.333
LEMD,Madrid / Barajas,40.45,-3.55
LEMG,Malaga / Aeropuerto,36.666,-4.483
LEMH,Menorca / Mahon,39.866,4.233
LEMO,Moron De La Frontera,37.15,-5.616
LEPA,Palma De Mallorca / Son San Juan,39.55,2.733
LEPP,Pamplona / Noain,42.766,-1.633
LERI,Murcia / Alcantarilla,37.95,-1.233
LERS,Reus / Aeropuerto,41.15,1.166
LERT,Rota,36.65,-6.35
LESA,Salamanca / Matacan,40.95,-5.5
LESO,San Sebastian / Fuenterrabia,43.35,-1.8
LEST,Santiago / Labacolla,42.9,-8.433
LETO,Madrid / Torrejon,40.483,-3.45
LEVC,Valencia / Aeropuerto,39.5,-0.466
LEVD,Valladolid / Villanubla,41.716,-4.85
LEVS,Madrid / Cuatro Vientos,40.383,-3.783
LEVT,Vitoria,42.883,-2.716
LEVX,Vigo / Peinador,42.216,-8.633
LEXJ,Santander / Parayas,43.433,-3.816
LEZA,Zaragoza United States Air Force Operated Base In Foreign Country,41.666,-1.05
LEZG,Zaragoza / Aeropuerto,41.666,-1.016
LEZL,Sevilla / San Pablo,37.416,-5.9
LFAT,Le Touquet,50.516,1.616
LFBA,Agen,44.183,0.6
LFBC,Cazaux,44.533,-1.133
LFBD,Bordeaux / Merignac,44.833,-0.7
LFBE,Bergerac,44.816,0.516
LFBF,Toulouse / Francazal,43.533,1.366
LFBG,Cognac,45.666,-0.316
LFBH,La Rochelle,46.15,-1.15
LFBI,Poitiers,46.583,0.316
LFBK,Montlucon / Gueret,46.216,2.366
LFBL,Limoges,45.866,1.183
LFBM,Mont-De-Marsan,43.916,-0.5
LFBN,Niort,46.316,-0.4
LFBO,Toulouse / Blagnac,43.633,1.366
LFBP,Pau,43.383,-0.416
LFBS,Biscarosse,44.433,-1.25
LFBT,Tarbes Ossun Lourdes,43.183,-0.0
LFBV,Brive,45.15,1.466
LFBX,Perigueux,45.2,0.816
LFBY,Dax,43.683,-1.066
LFBZ,Biarritz,43.466,-1.533
LFCG,St-Girons,43.0,1.1
LFCI,Albi,43.916,2.116
LFCR,Rodez,44.4,2.483
LFDH,Auch,43.683,0.6
LFFS,Suippes Range Met,49.15,4.533
LFGJ,Dole Tavaux,47.042,5.435
LFHP,Le Puy,45.083,3.766
LFIG,Cassagnes-Begonhes,44.183,2.516
LFJL,Metz-Nancy-Lorraine,48.983,6.25
LFKB,Bastia,42.55,9.483
LFKC,Calvi,42.533,8.8
LFKF,Figari,41.5,9.1
LFKJ,Ajaccio,41.916,8.8
LFKS,Solenzara,41.916,9.4
LFLA,Auxerre,47.8,3.55
LFLB,Chambery / Aix-Les-Bains,45.65,5.883
LFLC,Clermont-Ferrand,45.783,3.166
LFLD,Bourges,47.066,2.366
LFLL,Lyon / Satolas,45.733,5.083
LFLM,Macon,46.3,4.8
LFLN,Saint-Yan,46.416,4.016
LFLQ,Montelimar,44.583,4.733
LFLS,Grenoble / St. Geoirs,45.366,5.333
LFLV,Vichy,46.166,3.4
LFLW,Aurillac,44.9,2.416
LFLX,Chateauroux,46.85,1.716
LFLY,Lyon / Bron,45.716,4.95
LFMA,Aix Les Milles,43.5,5.366
LFMC,Le Luc,43.383,6.383
LFMD,Cannes,43.55,6.95
LFME,Nimes / Courbessac,43.866,4.4
LFMH,St-Etienne Boutheon,45.533,4.3
LFMI,Istres,43.516,4.933
LFMK,Carcassonne,43.216,2.316
LFML,Marseille / Marignane,43.45,5.233
LFMN,Nice,43.65,7.2
LFMO,Orange,44.133,4.833
LFMP,Perpignan,42.733,2.866
LFMT,Montpellier,43.583,3.966
LFMU,Beziers / Vias,43.316,3.35
LFMX,St-Auban-Sur-Durance,44.066,6.0
LFMY,Salon,43.6,5.1
LFNB,Mende / Brenoux,44.5,3.533
LFOA,Avord,47.053,2.632
LFOB,Beauvais,49.466,2.116
LFOC,Chateaudun,48.05,1.383
LFOE,Evreux,49.016,1.216
LFOF,Alencon,48.45,0.116
LFOH,La Heve,49.516,0.066
LFOI,Abbeville,50.133,1.833
LFOJ,Orleans,47.983,1.75
LFOK,Chalons-Vatry,48.776,4.184
LFOP,Rouen,49.383,1.183
LFOR,Chartres,48.466,1.516
LFOS,Vittefleur / St. Vale,49.833,0.65
LFOT,Tours,47.45,0.716
LFOW,Saint-Quentin,49.816,3.2
LFPB,Paris / Le Bourget,48.966,2.45
LFPC,Creil Fafb,49.25,2.516
LFPG,Paris-Aeroport Charles De Gaulle,49.016,2.533
LFPM,Melun,48.616,2.683
LFPN,Toussus Le Noble,48.766,1.1
LFPO,Paris-Orly,48.733,2.4
LFPV,Villacoublay,48.766,2.2
LFPW,Paris Met Center,48.833,2.333
LFQB,Troyes,48.333,4.016
LFQG,Nevers,47.0,3.1
LFQH,Chatillon-Sur-Seine,47.85,4.55
LFQI,Cambrai,50.216,3.15
LFQQ,Lille,50.566,3.1
LFQV,Charleville,49.783,4.633
LFRA,Angers,47.5,-0.566
LFRB,Brest,48.45,-4.416
LFRC,Cherbourg / Maupertus,49.65,-1.466
LFRD,Dinard,48.583,-2.066
LFRH,Lann Bihoue,47.766,-3.45
LFRI,La Roche-Sur-Yon,46.7,-1.383
LFRJ,Landivisiau,48.516,-4.15
LFRK,Caen,49.183,-0.45
LFRL,Lanveoc Poulmic,48.283,-4.433
LFRM,Le Mans,47.933,0.2
LFRN,Rennes,48.066,-1.733
LFRO,Lannion / Servel,48.75,-3.466
LFRQ,Quimper,47.966,-4.166
LFRS,Nantes,47.166,-1.6
LFRT,Saint-Brieuc,48.533,-2.85
LFRU,Morlaix / Ploujean,48.6,-3.816
LFRZ,St-Nazaire,47.316,-2.166
LFSA,Besancon,47.25,5.983
LFSB,Bale-Mulhouse,47.6,7.516
LFSC,Colmar,47.916,7.4
LFSD,Dijon,47.266,5.083
LFSF,Metz / Frescaty,49.083,6.133
LFSI,St-Dizier,48.633,4.9
LFSL,Toul / Rosieres,48.783,5.483
LFSN,Nancy / Essey,48.683,6.216
LFSO,Nancy / Ochey,48.583,5.966
LFSQ,Belfort,47.633,6.866
LFSR,Reims,49.3,4.033
LFST,Strasbourg,48.55,7.633
LFSX,Luxeuil,47.783,6.35
LFTH,Hyeres,43.1,6.15
LFTU,St-Raphael,43.416,6.75
LFTW,Nimes / Garons,43.75,4.416
LFVP,Saint-Pierre,46.766,-56.166
LFXA,Amberieu,45.983,5.333
LFYR,Romorantin,47.316,1.683
LGAD,Andravida Airport,37.916,21.283
LGAL,Alexandroupoli Airport,40.85,25.916
LGAT,Athinai Airport,37.9,23.733
LGAV,Athens Eleftherios Venizelos International Airport,37.933,23.933
LGBL,Anchialos Airport,39.216,22.8
LGEL,Elefsis Airport,38.066,23.55
LGHI,Chios Airport,38.333,26.133
LGIR,Heraklion Airport,35.333,25.183
LGKA,Kastoria Airport,40.45,21.283
LGKC,Kithira Airport,36.289,23.023
LGKF,Kefalhnia Airport,38.116,20.5
LGKL,Kalamata Airport,37.066,22.016
LGKO,Kos Airport,36.783,27.066
LGKP,Karpathos Airport,35.414,27.148
LGKR,Kerkyra Airport,39.616,19.916
LGKV,Chrysoupoli Airport,40.983,24.6
LGKZ,Kozani Airport,40.3,21.783
LGLM,Limnos Airport,39.916,25.233
LGLR,Larissa Airport,39.633,22.416
LGMK,"Mikonos Island, Mikonos Airport",37.435,25.345
LGMT,Mytilini Airport,39.066,26.6
LGNX,"Cyclades Islands, Naxos Airport",37.079,25.366
LGPA,Paros Community Airport,37.011,25.125
LGPZ,Aktion Airport,38.616,20.766
LGRD,Rhodes / Maritsa,36.383,28.116
LGRP,Rhodes Airport,36.4,28.083
LGRX,Araxos Airport,38.15,21.416
LGSA,Souda Airport,35.483,24.116
LGSK,Skiathos Island,39.183,23.5
LGSM,Samos Airport,37.7,26.916
LGSO,Syros Airport,37.421,24.948
LGSR,Santorini Island,36.4,25.483
LGTG,Tanagra Airport,38.316,23.533
LGTP,Tripolis Airport,37.533,22.4
LGTS,Thessaloniki Airport,40.516,22.966
LGTT,Tatoi,38.1,23.783
LGZA,Zakinthos Airport,37.75,20.883
LHBC,Bekescsaba,46.683,21.166
LHBM,Budapest Met Center,47.516,19.033
LHBP,Budapest / Ferihegy,47.433,19.266
LHBS,Budaors,47.45,18.966
LHDC,Debrecen,47.483,21.6
LHKE,Kecskemet,46.916,19.75
LHKV,Kaposvar,46.383,17.833
LHMC,Miskolc,48.083,20.766
LHNY,Nyiregyhaza / Napkor,47.966,21.983
LHPA,Papa,47.2,17.5
LHPP,Pecs / Pogany,46.1,18.233
LHSA,Szentkiralyszabadja,47.066,17.983
LHSK,Siofok,46.916,18.05
LHSN,Szolnok,47.116,20.233
LHSY,Szombathely,47.266,16.633
LHTA,Taszar,46.4,17.916
LHTL,Tokol,47.35,18.983
LHUD,Szeged,46.25,20.1
LIBA,Amendola,41.533,15.716
LIBC,Crotone,39.0,17.066
LIBD,Bari / Palese Macchie,41.133,16.783
LIBE,Monte S. Angelo,41.7,15.95
LIBG,Grottaglie,40.516,17.4
LIBH,Marina Di Ginosa,40.433,16.883
LIBN,Lecce,40.233,18.15
LIBP,Pescara,42.433,14.2
LIBQ,Monte Scuro,39.333,16.4
LIBR,Brindisi,40.65,17.95
LIBS,Campobasso,41.566,14.65
LIBT,Termoli,42.0,15.0
LIBU,Latronico,40.083,16.016
LIBV,Gioia Del Colle,40.766,16.933
LIBW,Bonifati,39.583,15.883
LIBY,S. Maria Di Leuca,39.816,18.35
LIBZ,Potenza,40.633,15.8
LICA,Lamezia Terme,38.9,16.25
LICB,Comiso As Usaf,36.933,14.6
LICC,Catania / Fontanarossa,37.466,15.05
LICD,Lampedusa,35.5,12.6
LICE,Enna,37.566,14.283
LICF,Messina,38.2,15.55
LICG,Pantelleria,36.816,11.966
LICJ,Palermo / Punta Raisi,38.183,13.1
LICL,Gela,37.083,14.216
LICM,Calopezzati,39.55,16.8
LICO,Cozzo Spadaro,36.683,15.133
LICP,Palermo Boccadifalco,38.1,13.3
LICR,Reggio Calabria,38.066,15.65
LICT,Trapani / Birgi,37.916,12.5
LICU,Ustica,38.7,13.183
LICZ,Catania / Sigonella,37.4,14.916
LIEA,Alghero,40.633,8.283
LIEB,Capo Bellavista,39.933,9.716
LIEC,Capo Carbonara,39.1,9.516
LIED,Decimomannu,39.35,8.966
LIEE,Cagliari / Elmas,39.25,9.066
LIEF,Capo Frasca,39.75,8.466
LIEG,Guardiavecchia,41.216,9.4
LIEH,Capo Caccia,40.566,8.166
LIEL,Capo S. Lorenzo,39.5,9.633
LIEN,Fonni,40.116,9.25
LIEO,Olbia / Costa Smeralda,40.9,9.516
LIEP,Perdasdefogu,39.666,9.433
LIMC,Milano / Malpensa,45.616,8.733
LIME,Bergamo / Orio Al Serio,45.666,9.7
LIMF,Torino / Caselle,45.216,7.65
LIMG,Albenga,44.05,8.116
LIMH,Pian Rosa,45.933,7.7
LIMJ,Genova / Sestri,44.416,8.85
LIMK,Torino / Bric Della Croce,45.033,7.733
LIML,Milano / Linate,45.433,9.283
LIMN,Novara / Cameri,45.516,8.666
LIMO,Monte Bisbino,45.866,9.066
LIMP,Parma,44.821,10.294
LIMS,Piacenza,44.916,9.733
LIMT,Passo Della Cisa,44.433,9.933
LIMU,Capo Mele,43.95,8.166
LIMV,Passo Dei Giovi,44.633,8.933
LIMY,Monte Malanotte,44.25,7.8
LIMZ,Cuneo / Levaldigi,44.546,7.622
LIPA,Aviano,46.033,12.6
LIPB,Bolzano,46.466,11.333
LIPC,Cervia,44.216,12.3
LIPD,Udine / Campoformido,46.033,13.183
LIPE,Bologna / Borgo Panigale,44.533,11.3
LIPF,Ferrara,44.833,11.616
LIPH,Treviso / S. Angelo,45.65,12.183
LIPI,Udine / Rivolto,45.983,13.033
LIPK,Forli,44.2,12.066
LIPL,Brescia / Ghedi,45.416,10.283
LIPO,Brescia / Montichia,45.400,10.316
LIPP,Dova Area Control Center,45.4,11.866
LIPQ,Ronchi Dei Legionari,45.816,13.483
LIPR,Rimini,44.033,12.616
LIPS,Treviso / Istrana,45.683,12.1
LIPT,Vicenza,45.566,11.516
LIPX,Verona / Villafranca,45.383,10.866
LIPY,Falconara,43.616,13.366
LIPZ,Venezia / Tessera,45.5,12.333
LIQB,Arezzo,43.466,11.85
LIQC,Capri,40.55,14.2
LIQD,Porretta Pass,44.033,10.933
LIQI,Gran Sasso Mountain Range,42.45,13.7
LIQJ,Civitavecchia,42.033,11.833
LIQK,Capo Palinuro,40.016,15.283
LIQN,Rieti,42.416,12.85
LIQO,Monte Argentario,42.383,11.166
LIQP,Isola Di Palmaria,44.033,9.833
LIQR,Radicofani,42.9,11.766
LIQV,Volterra,43.4,10.866
LIQW,Sarzana / Luni,44.083,9.983
LIQZ,Ponza,40.916,12.95
LIRA,Roma / Ciampino,41.783,12.583
LIRB,Vigna Di Valle,42.083,12.216
LIRE,Pratica Di Mare,41.65,12.45
LIRF,Roma Fiumicino,41.8,12.233
LIRG,Guidonia,42.0,12.733
LIRH,Frosinone,41.633,13.3
LIRI,Pontecagnano Air Force Base,40.616,14.916
LIRJ,M. Calamita,42.733,10.4
LIRK,Monte Terminillo,42.466,12.983
LIRL,Latina,41.55,12.9
LIRM,Grazzanise,41.05,14.066
LIRN,Napoli / Capodichino,40.85,14.3
LIRP,Pisa / S. Giusto,43.683,10.383
LIRQ,Firenze / Peretola,43.8,11.2
LIRS,Grosseto,42.75,11.066
LIRT,Trevico,41.05,15.233
LIRU,Roma / Urbe,41.95,12.5
LIRV,Viterbo,42.433,12.05
LIRZ,Perugia,43.083,12.5
LIVC,Monte Cimone,44.2,10.7
LIVD,Dobbiaco,46.733,12.216
LIVE,Resia Pass,46.833,10.5
LIVF,Frontone,43.516,12.733
LIVM,Punta Marina,44.45,12.3
LIVO,Tarvisio,46.5,13.583
LIVP,Paganella,46.15,11.033
LIVR,Passo Rolle,46.3,11.783
LIVT,Trieste,45.65,13.75
LIYW,Aviano Usaf,46.033,12.616
LJLJ,Ljubljana / Brnik,46.216,14.483
LJMB,Maribor / Slivnica,46.483,15.683
LJMS,Murska Sobota,46.65,16.183
LJPZ,Portoroz,45.516,13.566
LKHO,Holesov,49.316,17.566
LKKU,Kunovice,49.029,17.439
LKKV,Karlovy Vary,50.2,12.916
LKKZ,Kosice,48.666,21.216
LKLB,Liberec,50.768,15.025
LKMT,Ostrava / Mosnov,49.683,18.116
LKPP,Piestany,48.616,17.833
LKPR,Praha / Ruzyne,50.1,14.25
LKSL,Sliac,48.65,19.15
LKTB,Brno / Turany,49.15,16.7
LLBG,Ben-Gurion International Airport,32.0,34.9
LLBS,Beer-Sheva,31.233,34.783
LLET,Eilat,29.55,34.95
LLHA,Sde-Haifa Haifa,32.8,35.033
LLIB,Galilee / Pina,32.98,35.57
LLJR,Jerusalem Airport,31.866,35.216
LLOV,Ovda,30.0,34.833
LLSD,Tel Aviv / Sde-Dov Airport,32.114,34.782
LMML,Luqa,35.85,14.483
LOAG,Krems-Langenlois,48.446,15.633
LOAN,Niederosterreich / Wiener Neustadt-Ost Flugplatz,47.843,16.258
LOAV,Niederosterreich / Lugplatz  Voslau,47.964,16.259
LOGG,Punitz-Gussing,47.147,16.317
LOIH,Hohenems-Dornbirn,47.384,9.700
LOLF,Oberosterreich / Freistadt Flugplatz,48.514,14.408
LOLW,Wels,48.166,14.033
LOWG,Graz-Thalerhof-Flughafen,47.0,15.433
LOWI,Innsbruck-Flughafen,47.266,11.35
LOWK,Klagenfurt-Flughafen,46.65,14.333
LOWL,Linz / Hoersching-Flughafen,48.233,14.183
LOWS,Salzburg-Flughafen,47.8,13.0
LOWW,Wien / Schwechat-Flughafen,48.116,16.566
LOWZ,Zell Am See,47.292,12.787
LOXA,Aigen Im Ennstal,47.533,14.133
LOXL,Horsching Aus-Afb,48.233,14.183
LOXS,Schwaz Heliport,47.333,11.7
LOXT,Tulln,48.316,16.116
LOXZ,Zeltweg,47.2,14.75
LPAZ,Santa Maria Acores,36.966,-25.166
LPBG,Braganca,41.8,-6.733
LPBJ,Beja,38.016,-7.866
LPFL,Flores Acores,39.45,-31.133
LPFR,Faro / Aeroporto,37.016,-7.966
LPFU,Funchal / S. Catarina,32.683,-16.766
LPHR,Horta / Castelo Branco Acores,38.516,-28.716
LPLA,Lajes Acores,38.766,-27.1
LPMA,Aeroporto Da Madeira,32.697,-16.774
LPMR,Monte Real Mil.,39.831,-8.887
LPMT,Montijo Mil.,38.703,-9.035
LPOV,Ovar Mil.,40.915,-8.645
LPPD,Ponta Delgada / Nordela Acores,37.733,-25.7
LPPR,Porto / Pedras Rubras,41.233,-8.683
LPPS,Porto Santo,33.066,-16.35
LPPT,Lisboa / Portela,38.766,-9.133
LPST,Sintra Mil.,38.831,-9.339
LPTN,Tancos Mil.,39.475,-8.364
LPVR,Vila Real,41.266,-7.716
LQBI,Bihac,44.816,15.883
LQBK,Banja Luka,44.783,17.216
LQLV,Livno,43.833,17.016
LQMO,Mostar,43.35,17.8
LQSA,Sarajevo,43.816,18.333
LQTZ,Tuzla,44.55,18.7
LRAR,Arad,46.2,21.4
LRBC,Bacau,46.583,26.966
LRBM,Baia Mare,47.666,23.583
LRBS,Bucuresti / Imh,44.5,26.133
LRCK,Kogalniceanu,44.333,28.433
LRCL,Cluj-Napoca,46.783,23.566
LRCS,Caransebes,45.416,22.25
LRCV,Craiova,44.233,23.866
LRIA,Iasi,47.166,27.633
LROD,Oradea,47.05,21.933
LROP,Bucuresti Otopeni,44.55,26.1
LRSB,Sibiu,45.8,24.15
LRSM,Satu Mare,47.8,22.883
LRSV,Suceava / Salcea,47.65,26.25
LRTC,Tulcea,45.183,28.816
LRTM,Tirgu Mures,46.533,24.533
LRTR,Timisoara,45.766,21.25
LSGC,Les Eplatures,47.084,6.793
LSGG,Geneve-Cointrin,46.25,6.133
LSGL,Lausanne,46.55,6.616
LSGN,Neuchatel,47.0,6.95
LSGS,Sion,46.216,7.333
LSMP,Payerne,46.816,6.95
LSZA,Lugano,46.0,8.966
LSZB,Bern / Belp,46.916,7.5
LSZG,Grenchen,47.181,7.416
LSZH,Zurich-Kloten,47.483,8.533
LSZR,Saint Gallen-Altenrhein,47.485,9.561
LTAB,Ankara / Guvercin Lik,39.933,32.75
LTAC,Ankara / Esenboga,40.116,32.983
LTAD,Ankara / Etimesgut,39.95,32.683
LTAE,Murted Tur-Afb,40.083,32.566
LTAF,Adana / Sakirpasa,36.983,35.3
LTAG,Adana / Incirlik,37.0,35.416
LTAH,Afyon,38.75,30.533
LTAI,Antalya,36.7,30.733
LTAJ,Gaziantep,37.083,37.366
LTAK,Iskenderun,36.583,36.166
LTAN,Konya,37.966,32.55
LTAP,Merzifon,40.85,35.583
